Sweden	SWE	Khalili Abdullah
Sweden	SWE	Larsson Sebastian
Sweden	SWE	Lewicki Oscar
Sweden	SWE	Quaison Robin
Sweden	SWE	Rohden Marcus
Sweden	SWE	Svensson Gustav
Sweden	SWE	Wernbloom Pontus
Sweden	SWE	Berg Marcus
Sweden	SWE	Elmander Johan
Sweden	SWE	Guidetti John
Sweden	SWE	Hrgota Branimir
Sweden	SWE	Hysen Tobias
Sweden	SWE	Ibrahimovic Zlatan
Sweden	SWE	Kiese Thelin Isaac
Sweden	SWE	Kujovic Emir
Sweden	SWE	Toivonen Ola
Switzerland	SUI	Burki Roman
Switzerland	SUI	Hitz Marwin
Switzerland	SUI	Mvogo Yvon
Switzerland	SUI	Sommer Yann
Switzerland	SUI	Benito Loris
Switzerland	SUI	Djourou Johan
Switzerland	SUI	Klose Timm
Switzerland	SUI	Lang Michael
Switzerland	SUI	Lichtsteiner Stephan
Switzerland	SUI	Moubandje Francois
Switzerland	SUI	Rodriguez Ricardo
Switzerland	SUI	Schar Fabian
Switzerland	SUI	Senderos Philippe
Switzerland	SUI	von Bergen Steve
Switzerland	SUI	Barnetta Tranquillo
Switzerland	SUI	Behrami Valon
Switzerland	SUI	Dzemaili Blerim
Switzerland	SUI	Fernandes Gelson
Switzerland	SUI	Frei Fabian
Switzerland	SUI	Inler Gokhan
Switzerland	SUI	Kasami Pajtim
Switzerland	SUI	Lustenberger Fabian
Switzerland	SUI	Schonbachler Marco
Switzerland	SUI	Steffen Renato
Switzerland	SUI	Stocker Valentin
Switzerland	SUI	Widmer Silvan
Switzerland	SUI	Xhaka Granit
Switzerland	SUI	Zuffi Luca
Switzerland	SUI	Derdiyok Eren
Switzerland	SUI	Drmic Josip
Switzerland	SUI	Embolo Breel
Switzerland	SUI	Frey Michael
Switzerland	SUI	Mehmedi Admir
Switzerland	SUI	Seferovic Haris
Switzerland	SUI	Shaqiri Xherdan
Turkey	TUR	Ali Sasal Vural
Turkey	TUR	Harun Tekin
Turkey	TUR	Hayrullah Akyuz
Turkey	TUR	Mert Gunok
Turkey	TUR	Onur Kıvrak
Turkey	TUR	Tolga Zengin
Turkey	TUR	Volkan Babacan
Turkey	TUR	Volkan Demirel
Turkey	TUR	Emre Tasdemir
Turkey	TUR	Ersan Gulum
Turkey	TUR	Gokhan Gonul
Turkey	TUR	Hakan Balta
Turkey	TUR	Ismail Koybası
Turkey	TUR	Omer Toprak
Turkey	TUR	Semih Kaya
Turkey	TUR	Sener Ozbayraklı
Turkey	TUR	Serdar Aziz
Turkey	TUR	Tarık Camdal
Turkey	TUR	Umit Kurt
Turkey	TUR	Ahmet Ilhan Ozek
Turkey	TUR	Alper Potuk
Turkey	TUR	Arda Turan
Turkey	TUR	Bilal Kısa
Turkey	TUR	Caner Erkin
Turkey	TUR	Emre Belozoglu
Turkey	TUR	Gokhan Tore
Turkey	TUR	Guray Vural
Turkey	TUR	Hamit Altıntop
Turkey	TUR	Kaan Ayhan
Turkey	TUR	Mahmut Tekdemir
Turkey	TUR	Mehmet Ekici
Turkey	TUR	Mehmet Topal
Turkey	TUR	Oguzhan Ozyakup
Turkey	TUR	Okay Yokuslu
Turkey	TUR	Olcan Adın
Turkey	TUR	Ozan Tufan
Turkey	TUR	Selcuk Inan
Turkey	TUR	Volkan Sen
Turkey	TUR	Yasin Oztekin
Turkey	TUR	Adem Buyuk
Turkey	TUR	Batuhan Karadeniz
Turkey	TUR	Burak Yılmaz
Turkey	TUR	Cenk Tosun
Turkey	TUR	Hakan Calhanoglu
Turkey	TUR	Kazım Richards Colin
Turkey	TUR	Mevlut Erdinc
Turkey	TUR	Muhammet Demir
Turkey	TUR	Mustafa Pektemek
Turkey	TUR	Olcay Sahan
Turkey	TUR	Umut Bulut
Ukraine	UKR	Bezotosniy Dmytro
Ukraine	UKR	Boyko Denys
Ukraine	UKR	Khudzhamov Rustam
Ukraine	UKR	Pyatov Andriy
Ukraine	UKR	Rybka Olexandr
Ukraine	UKR	Shevchenko Mykyta
Ukraine	UKR	Burda Mykyta
Ukraine	UKR	Fedetskiy Artem
Ukraine	UKR	Khacheridi Yevhen
Ukraine	UKR	Ksonz Pavlo
Ukraine	UKR	Kucher Olexandr
Ukraine	UKR	Makarenko Yevhen
Ukraine	UKR	Malyshev Maksym
Ukraine	UKR	Morozyuk Mykola
Ukraine	UKR	Ordets Ivan
Ukraine	UKR	Pylyavskyi Andriy
Ukraine	UKR	Rakitskiy Yaroslav
Ukraine	UKR	Shevchuk Vyacheslav
Ukraine	UKR	Vernydub Vitaliy
Ukraine	UKR	Bezus Roman
Ukraine	UKR	Edmar
Ukraine	UKR	Garmash Denys
Ukraine	UKR	Gromov Artem
Ukraine	UKR	Gusev Oleh
Ukraine	UKR	Kamenyuka Mykyta
Ukraine	UKR	Karavayev Oleksandr
Ukraine	UKR	Khomchenovskiy Dmytro
Ukraine	UKR	Konoplyanka Yevhen
Ukraine	UKR	Kovalchuk Kyrylo
Ukraine	UKR	Kovalenko Viktor
Ukraine	UKR	Malinovskiy Ruslan
Ukraine	UKR	Petriak Ivan
Ukraine	UKR	Rebenok Pavlo
Ukraine	UKR	Rotan Ruslan
Ukraine	UKR	Rybalka Serhiy
Ukraine	UKR	Shakhov Yevhen
Ukraine	UKR	Stepanenko Taras
Ukraine	UKR	Sydorchuk Serhiy
Ukraine	UKR	Tymoshchuk Anatoliy
Ukraine	UKR	Zinchenko Olexandr
Ukraine	UKR	Budkivskiy Pylyp
Ukraine	UKR	Gladkiy Olexandr
Ukraine	UKR	Homenyuk Volodymyr
Ukraine	UKR	Kravets Artem
Ukraine	UKR	Oliynyk Denys
Ukraine	UKR	Seleznyov Yevhen
Ukraine	UKR	Yarmolenko Andriy
Ukraine	UKR	Zozulya Roman
Wales	WAL	Hennessey Wayne
Wales	WAL	Letheren Kyle
Wales	WAL	Ward Danny
Wales	WAL	Williams Owain
Wales	WAL	Chester James
Wales	WAL	Collins James
Wales	WAL	Davies Ben
Wales	WAL	Dummett Paul
Wales	WAL	Fox Morgan
Wales	WAL	Gabbidon Danny
Wales	WAL	Gunter Chris
Wales	WAL	Henley Adam
Wales	WAL	John Declan
Wales	WAL	Matthews Adam
Wales	WAL	Richards Ashley
Wales	WAL	Ricketts Sam
Wales	WAL	Taylor Neil
Wales	WAL	Walsh Joseph
Wales	WAL	Williams Ashley
Wales	WAL	Williams Jordan
Wales	WAL	Allen Joe
Wales	WAL	Bale Gareth
Wales	WAL	Edwards David
Wales	WAL	Edwards Gwion
Wales	WAL	Huws Emyr
Wales	WAL	King Andy
Wales	WAL	Lawrence Tom
Wales	WAL	Ledley Joe
Wales	WAL	MacDonald Shaun
Wales	WAL	Ramsey Aaron
Wales	WAL	Vaughan David
Wales	WAL	Williams Jonathan
Wales	WAL	Church Simon
Wales	WAL	Cotterill David
Wales	WAL	Robson-Kanu Hal
Wales	WAL	Taylor Jake
Wales	WAL	Vokes Sam
Wales	WAL	Williams George
